Signal_Strength,Distance,Channel_Frequency
-0.6934537428576817,-1.4681674063072352,1
0.13132636808455783,-0.9648850340038867,1
-1.4277323656744711,1.6911594945306136,1
0.36226360524748663,-1.4593323149743682,0
0.4744834588318867,0.554860903284719,1
1.7059466169375221,0.48336832991323686,1
-0.3179633433883594,-1.4183035835892874,0
1.4581867997719447,-0.4077919984127204,0
-1.6125075552813106,0.6779524597015141,1
0.020993551375846124,1.3886743284907792,1
1.1683175567143735,-1.5479542817374783,0
0.977818145491797,-0.9929364284418456,0
0.9321887812303059,0.7659189956155921,1
-1.195947590820171,1.0843001500017573,1
-1.4907805566037398,-0.19210330465237707,0
-1.1239155445835964,-0.8889849610512611,1
0.016465962410922158,0.9945601215566724,1
-1.0613956702230052,-1.4474478950387883,1
0.5719213047734398,1.2955430626559783,0
-1.263863352967738,-0.24843111915695712,1
-0.41926509264286665,-0.7155348166882456,0
-0.14015567271811816,-0.9629533815233158,1
-0.1628032904046905,1.511141339522037,0
-0.3334467219374748,-0.5599505652416202,0
-0.6343163137946424,-0.9415869163323444,1
0.39420520926029634,-1.7255448937726379,0
1.4855821387407089,-1.1487992025812328,0
-0.06601774261601688,-0.1771385953298461,0
1.3092991933778457,-1.0099022629285743,1
1.2421000691917028,-0.5157033484166218,0
-1.581253057555178,1.4553141364107502,0
0.34187629327791313,-0.4566493914178145,1
0.9772098097254728,0.8460078476204052,1
-0.9262236358822056,0.6946995147843167,1
-0.33503485159492835,0.06446071353765233,1
0.1503923856580017,-0.6606390960907932,0
-1.3110328386317534,1.151764598283823,1
0.7756569900215912,-1.2052405006653977,1
1.3498475121888975,0.8830698022334602,1
1.0754136794899354,-1.07287599901015,0
0.08034450019664742,1.112111693436903,0
0.30932316614245325,0.05975164296209675,1
1.3801876764689887,-1.2869870966926096,1
-0.23179028764717322,-0.14178765630563958,0
-0.44457502773367225,0.4674054006284048,0
-0.5164250024051997,0.6877254803205708,1
-0.4987229396470317,-0.5467312578264483,1
1.1888815321675208,0.7178085616045625,0
-1.0085701822700934,0.9132730501947274,1
0.6981555717472141,-1.4591544884402474,0
-1.299521064403134,0.7204730901213956,0
1.1985480551853191,0.8744718680287813,1
0.9174312389079758,1.2023233168313352,1
1.52638169257808,0.47135968458178185,0
0.7350631434627675,1.5692877631646074,1
0.332631487218281,0.27476944519785745,1
0.4660396357895582,1.52380422220111,1
-1.1575222472359843,-1.620429700882261,1
1.7114148185461142,-0.8806279386464341,0
-0.04455515909865375,-1.1748413083941307,1
0.7086563437379155,1.6855539014279843,0
1.3028726556543455,-1.657684097851177,1
-0.8480219456316718,-1.0844324046336198,1
1.436162527828993,0.9994488443773771,0
-1.0401704487514223,1.2392112835673,1
0.43608011890148785,-1.4037330697525399,1
-0.17893068552411862,-1.478295295584381,0
1.7199733575433263,1.4539677319562831,1
0.24900728592481164,-1.1240326396020486,1
0.3044781532252613,-1.0392293961988803,0
0.6810389895189467,1.4379992764836103,0
-1.5185047521614092,-1.5790879370634638,1
1.309451201101731,-0.10201754446604883,0
-1.0823684624922847,-1.2325677655402545,1
1.5468064705205486,0.5188193789586223,1
0.16041382602830376,1.2998950915770757,0
1.578046533752071,0.6614876579505412,0
-1.3429334936329964,-1.1627899315859558,0
0.39123080350564643,-1.1468423096674656,1
0.6792306345174419,-0.27942705623976694,0
-0.6533401585047933,0.684486463406466,1
-1.1991445128069973,0.9882155504593767,0
-0.3522596274121124,1.0668065595723106,1
1.5551732540081722,0.43581392970095567,0
1.0765735538488084,-1.4230644482985626,0
0.2566307657791668,1.0507747065135407,0
0.8351215559659967,0.45633286762182573,1
0.18415346655152987,-1.7288821943421144,0
1.580609602676489,-1.1576636437475816,1
0.1506594476461009,0.363925905458903,0
0.12867209274498267,-0.3063083751198591,0
1.5988988188664721,-1.382588844478356,1
-1.521168890024742,0.6054244381803014,0
-1.4889517931360923,-0.19149794096735198,0
0.8921530391312271,1.5094983678348917,1
-1.2338328022381473,-1.211409421268427,1
-1.62872338329597,-1.2129449222959532,0
-0.9918183367080777,-0.3799757885635726,0
1.3785026713477213,1.287473108036026,0
-0.3430464071762305,0.5565404640864101,0
-0.8545116614946583,1.5702718095477122,0
-1.1520648844375236,-1.0935073155583155,1
1.4680693985236601,0.5717796491436096,0
-0.867136141331725,1.410578402214601,0
-0.1565765877790358,0.5019208683289411,1
-1.0442940427965095,1.0359818795549216,0
1.5226998750177216,0.8470827149208339,1
-1.2758690228263463,-0.575494630977043,1
-1.0186148750587325,-0.6999129804547924,1
-1.3116873453030118,0.3248368735338406,1
-0.08934502413745407,-0.5031530896612822,1
-0.749466758768438,-1.0236839822329682,0
-0.6484177181991416,0.37377603629152234,1
0.26663920357040805,1.6943293682612408,1
-0.05914951225964075,0.27785391534046683,0
-0.7672528777635171,0.1807335850853079,1
-1.3570211725952228,-0.4849797384973444,0
0.529318049475953,-0.4859787125239739,1
1.3622293161113532,-0.4706461590058891,0
-0.4931704310251008,-1.05043870690238,1
-0.2890207951488471,1.0961724641744282,1
0.29110843158472427,1.2673603924682153,0
-0.7843315752582882,-1.2974525721206882,1
-0.5322572029660951,0.6041827895690509,1
-1.1892192191137754,-1.4791500972096814,1
0.1925040985076404,-1.4333197622098541,1
0.3434664335877786,-1.054910115055413,1
-0.24615477936338231,-1.4292129586628508,1
0.06017444197276541,0.18829664529623888,1
1.0848714836534272,-1.278988434210036,1
-0.7126239308214959,-1.5852349910630716,1
1.664411296145879,-0.9108368744976106,0
-1.0509755588387155,-0.41303453024593434,1
0.9653942752750954,-0.8269201960535184,0
0.6095585314059122,0.9722003855878983,1
-1.337402295997688,1.3324399128958586,0
-1.2735446912806474,-1.2056228368963269,0
0.12910490675999245,1.1591289749940852,0
1.4430360727123235,-1.014507690479079,0
0.9242633603363182,-0.561486106609917,1
-0.46622256636593673,-1.348919966275554,1
1.4966521019276404,-1.6206854198550522,1
-1.2635749894593704,-1.1191360384284228,0
-1.289545375619545,-1.4781448076008417,0
-1.680941549885817,0.5765747758392028,0
1.7050242428127222,-0.8355043325408774,1
1.2442676378922601,-0.5604948668886881,1
1.0139721109244806,-0.4013972698008173,0
-0.35682583304373927,-0.8981976603166493,1
0.8698972170990928,0.9490951781616821,1
-1.3582878078699832,-1.5908852918664995,1
0.5358895171227369,1.5115783939455405,0
-1.1331322713346625,-0.5525743063457219,1
1.2370603110761782,0.8468764156014487,0
1.4176420080784444,0.8709254005401923,0
0.3089352663880209,1.5411780714868442,0
0.3097479241970022,-1.623079321996543,1
-1.4156124836063657,1.1441820242277858,1
1.287325822419773,-0.8367719790507915,1
1.0055541323290278,-0.8675590333947021,1
1.183506876284678,0.8419804794537508,1
0.6753307212748038,-0.8424681658205659,0
1.3128805854502994,-0.9423916014904277,1
-0.48382710647419824,1.0408320789085737,1
1.3938929830578435,1.6146889972573732,0
-0.43963075455133044,-1.6660121139551616,1
0.36610066979383277,0.2555989186426581,1
1.663277361596337,0.5387469733805298,0
-1.7034798126765762,1.020757482925009,0
-1.6485986041582867,-1.6610542084591664,1
0.9303029276389267,0.9742114369793068,0
-0.9840193673165206,0.3067102138228468,1
-0.47839438159304853,-1.5026676934735879,1
1.4110606931698548,1.1892992092294614,1
1.5572035767340335,0.7334522286280131,1
0.047762237165347804,-1.2118060356131846,0
-0.5222049336077397,0.9115895904428847,0
-0.539545816654621,1.0978948692619523,1
0.683949283205775,-1.3561558937130656,1
1.2459723447572697,0.10312863518995144,1
-0.026042530210735573,1.0188096823576571,0
0.5853445489267348,0.39690145904395846,0
-0.8024053025077025,-0.5146361848235603,1
1.433481806161058,-0.18477294069742087,1
-1.2964381333336041,1.0515661343512792,0
-0.34148832973215026,1.3270275142406094,1
0.18188916429853566,1.310939250826471,0
0.1903488852744845,0.6222535334029755,0
0.7229698047988655,0.0181371132320439,1
-0.7609472167439991,1.628144449824311,1
-1.1103594970924227,0.866203362771699,1
-1.2463857484354248,1.051473384122775,1
-1.0831077787046846,-0.925957632375796,0
0.38293924029144616,1.5102109394050869,1
-0.17675212789933528,0.23985093088519382,0
-1.6838709177046487,0.013992815207741689,1
-0.4407355742526248,-0.05274088553485462,1
1.1776723158070896,-0.7967837005759124,1
-0.036027731957802664,-1.6364680613271683,1
0.29541497400403693,1.6879989525115076,1
1.3904378390488732,-1.529509709101093,1
-0.19602357540053986,-0.3422278608156039,1
1.5868796977495692,1.695579385966859,1
-1.3641724175477603,0.2917917797977969,0
-0.2890465036559782,1.6091816533488386,0
-1.2072366629089608,-1.5619255316041603,1
-0.39776095830575486,1.3280105589194267,0
-0.33257131314908445,0.6528541555737086,0
1.611171482609029,-0.513110954147687,0
1.6973849892545576,0.9238874053296011,1
-1.2184813069892269,1.5951984521407732,1
-1.3360785554132564,-0.29275039619066756,0
-0.028168175147183217,0.5985038352241377,1
1.2016916729996312,-0.6732629873894803,0
-0.42412988972953736,-1.701515684892624,1
-0.8056995933850384,1.1336132069820402,1
1.1708194033907888,1.4271857124548502,1
0.6252288403612477,1.1397574760293658,1
1.1544611897938941,-0.17803952047981894,0
-0.4804843841720783,0.5919955510698786,0
1.319260174984852,1.478555199750145,0
-1.53709113946615,-0.4566388312432307,0
1.1994120871551934,0.5823795294114797,1
-1.2892984162916108,-1.3931338058002583,1
1.263327504858999,-0.158319789894663,1
1.5850301040135337,0.9701979887934171,0
-1.433787658876289,-0.5401251456468436,0
0.05411991362601286,1.3280507737763645,0
1.5767702252059417,1.3952010696618729,1
-0.13704997639300212,-1.0775452675772392,1
1.4112695016809615,1.1327413636412544,0
1.2497660630480674,1.5533392640912063,1
-0.3808658120353427,1.688153520630854,1
-0.20476741688676534,-1.087242627785525,1
1.4882438277215324,-1.0079827826659469,0
-1.293500260791902,-0.44530417527868243,1
1.5754515948110759,0.9885374744421451,1
-1.2986250470137914,-0.34834139104104267,0
0.9932597626634191,0.2034392415917343,1
-1.6787428595382665,0.9149889835280015,0
-1.1469212638176587,-0.8647599385877396,0
-1.1981020322466638,-1.730429482774171,0
1.6427182613467588,0.977536424791012,0
-0.3182841813183486,-0.00505164441674224,0
-0.12506572722670314,0.09549992642441843,0
1.4788835651811696,0.5257343162480288,0
1.0425016885479939,0.5240296691857899,0
0.993345139548555,-0.9344643735403702,1
1.4150063406814037,1.189869712662632,0
-0.8202643696371472,1.680623355798547,0
0.5240993633066819,-0.2600635188059292,0
-0.005334814582771208,-0.15683235719097469,1
-0.27613155865594746,1.2366726301647295,1
0.5428409682758152,0.6949087468543955,1
-0.9083113865344706,0.14658062403512057,0
-1.2960207707132776,1.24485316564378,1
1.3353709317094133,0.2358267115948331,1
-1.62124361607146,0.07593869499637901,0
-0.4553432408123759,-0.22422940272788933,0
-1.4841106872813095,0.38459045301953276,0
-0.2711767790806227,-0.9327736840085462,0
-0.5651101660980281,-0.5937414339295073,0
0.1051027303999857,-1.3701742166265227,0
-0.7197493604005216,0.38697404289191273,0
1.4110451122223366,1.4676615063172582,1
1.131091974370151,-0.26035435843328353,1
1.3002208816193288,-0.07022880615430671,0
0.43109592910526695,-0.8366746673955222,0
0.4990043669788057,-0.9731162740995204,0
-1.6995276990477575,1.3531850983333662,1
-0.9837331802230189,-0.20790177313213884,1
-0.40737523503631284,-1.3626081166674715,1
0.8293272189051962,1.1839733634548468,0
0.06434711306355395,-0.5531663875642838,0
-0.7725540931290982,0.08349959217016399,1
1.5310785707626065,-0.078071284907495,1
-0.8049433072738239,-1.5880730187474597,0
0.5723455015445625,1.5352044481727178,1
0.6569364979958532,-0.8129568879604985,0
-1.5779780942512196,-1.5751705391579947,1
0.9066261078054296,1.0752262810035909,0
-1.5487414849868482,0.4858467432554507,1
0.22805721621071912,-0.7962680895053496,1
-0.18122627619914605,-1.020072759250454,1
-0.2864582270802529,-0.2331595730580989,0
-0.16911212945064602,-0.9439972014037646,1
0.47623338336260246,-0.8392035283013015,1
1.187867120707025,0.9647359935165726,1
-0.9937907795933072,-1.4443801812269375,1
-0.8894142979570497,-1.5594983778747549,0
1.551428154099731,-0.47301393623081883,0
0.3394927755242022,1.6948813216143057,0
-1.1246461776725902,-0.9903863639380902,1
-1.1589589390091843,0.431480875314854,1
0.7424875661040534,-1.0065288179212044,1
-0.7378318672839895,1.171232750159557,0
-0.43416449096141274,1.3133376899444071,1
1.0785200430814004,-1.4554736012772027,0
-1.5874322125205824,-1.0978241066052326,1
1.111881831306382,-1.3048071954487876,1
0.30787766472741634,-0.63999048518487,0
0.7283600790547351,-0.3023947328284671,0
0.1964359652950409,0.8858507513500627,1
0.9547143978017556,-0.9582879068984812,0
-1.1516766592105179,1.090073262164073,0
0.6976361433703638,0.5502467138391918,1
-0.33572686174249955,0.6847596305632313,1
-0.5483055887471135,-0.2863801949769652,1
-0.9756352131424353,-1.6356769075056485,1
-0.9861714467950115,-0.12276569346041395,1
1.109002212838406,1.2786777720647728,1
-1.0156929415194387,0.7543597197082617,1
0.3510484747914821,0.7934271758947008,1
1.376980630132594,0.36875487590991446,1
-0.7533803241539438,-0.8904881926466715,1
0.2565297097326325,1.4750943276580208,1
0.5476486037680227,-0.14707864671170764,1
-1.1559572199963386,-0.6252004927976836,0
-0.9818641011006087,1.189868904156592,0
0.5151267358880888,-0.13363047417993498,1
0.031209181750805247,0.25510064345134875,0
-1.5983313523586753,-0.6891645407046803,0
0.020162819348982414,-0.05253830402583127,0
0.6338292227707715,-0.40263671179066063,0
-1.0241901477615736,-1.2010976071706136,0
-0.3505852760164456,-0.7808703726526797,1
-0.4991549411435837,-1.5829884577082656,0
0.3487700635296945,1.3481379951752757,1
-0.1859842531306814,-1.077747122240436,1
1.1920919818058853,0.6104775288048842,1
-0.3847943066522641,0.5422575574723316,1
-1.0084892706860364,1.0864463979770798,1
-0.6846353417614,0.15819740259902795,0
0.2987400909321913,1.286147287682708,0
0.621326121403381,-1.1511342963677142,1
1.2881104237843832,-0.9863494848552512,0
-0.5552861673243636,-0.5165500351439966,0
0.602356835639997,-0.49952181432253345,1
-1.7019341492163091,-1.5531307066937514,0
1.502045122835151,-0.6505750600310819,1
-0.022572354090404968,1.4707392246488606,0
-1.4563176885899538,0.5744866711498448,0
0.4489744196915311,0.18120705993806002,0
-0.9558997649032879,-1.582580998258037,1
-0.3024224900768909,-0.8054534674262583,1
-0.5602947318906033,-1.6575692930047545,0
-0.14504753745846247,-1.3235886576814204,1
-0.9516164274718069,-1.3862424029536058,1
-0.24043776080115187,1.0331812048371374,1
0.6303111911161784,1.6623455456371201,1
-1.6965390271717893,-1.4792060872582353,0
-0.04531467556904499,-1.0434277786101345,1
0.7460454252469928,1.0724782898021603,1
-1.3604867134461995,1.2988885738018239,0
0.8707158889893873,0.4309458317790624,1
-1.4833529997437103,0.4490581111375692,0
0.18864367917374936,0.6118508734985725,1
-0.7973547092413422,0.4554969833747646,0
0.05502038962428476,-0.9486493402714068,0
1.1820894933001178,-0.16428780698755652,0
-0.5241900677344594,-0.13823769947625067,0
-0.1238971356467579,-0.13330056997141754,1
0.4522420505818786,-1.690884341952038,0
-1.269297883228363,0.3587676452180494,1
-0.22330233995194523,-0.7595355734128543,1
0.09172988914317592,0.5287489246500596,0
0.21085135038508157,-1.5263109364001426,1
-1.1745227225346209,0.4950867006379701,0
1.581046693527559,-0.35631113281670834,0
-1.1500631150153044,1.5815904595905579,0
1.323183772159411,0.29006405673608676,1
0.6830152219256496,0.8601878880418862,1
0.34157836024175237,1.6642015547275413,1
0.37917647671524063,-0.02645222654876966,1
-1.5506606595470436,1.633829124508422,0
-0.07952014819278208,-0.5555147341962122,0
0.8629498669089825,-1.4065936517073565,1
-0.06346077315161201,-0.9310912940768018,1
-1.3685256261065666,-1.263708354985338,1
-0.7194599222892203,-1.5297864016825333,0
0.32141593305073524,-0.7896959693132557,0
0.06234917333424158,0.029767670399234985,1
0.7132540876303208,1.419535327533911,0
0.5653807860934664,0.2131257138902481,0
1.198394300283497,0.1676767405267133,0
1.4018912575264408,-1.2286443940435057,0
-1.419758346302736,1.5760748822230233,0
-0.2569618028861856,-0.7110733381953948,0
-0.7050669110891047,0.2610269652220252,0
-0.5451932758528014,0.05786811459933284,0
0.30686319819375285,0.9234125876492513,1
1.0738999100033166,-0.14223009288777827,1
-1.590398821308114,0.647714066866503,0
-0.867583958068506,-0.9133394547166338,0
1.0220048428526922,1.1736358507832214,0
0.61285227052207,0.36632662839509617,0
-0.3042902072051053,-0.12591952439521234,0
0.7749131974250548,-1.2078886553734078,0
0.014630647721059011,0.0074710163766746026,1
0.09096428396776657,0.07919668318641933,0
-0.581875250160264,-1.6967212981828006,0
-1.4263512727582421,-0.43726751683272336,1
0.6070076833524224,1.4858413404581075,0
1.1923649107534193,1.26248272577868,1
0.1687463203524818,0.5160833026394012,0
1.683988796839003,-1.0545210379431629,1
0.8808572388484777,-1.5525323432951648,0
-0.15166359360179826,0.5016799882719165,0
-1.4726927787382438,-0.23859712900429225,1
1.0722144936315847,1.4525323326716668,1
0.6157604896377632,-0.2956716300779922,1
0.1640155903924073,0.7193056425824838,0
-0.3347836189121716,-0.908619433363023,0
1.544650722407597,0.11439802094362672,1
-1.4603968651733434,0.7698466575709083,0
1.5706459257333418,-1.3500700044752254,0
0.7332463016570939,-1.5327869783984993,1
-1.3795240042626105,1.6488783326658496,0
-1.567984728092797,1.041838762718422,0
0.8370690950135908,-0.07897678740285466,0
-1.378340603901712,1.4119019138093287,1
0.2785800582624008,-0.960129814692862,0
-1.205911625438785,-1.2229503902709287,0
1.2781208553086583,0.07111271682725315,0
0.29174792124098625,1.3726988640653996,0
-0.942910787549559,-0.12719771416503023,1
1.1442252554335426,0.5811338732805839,0
-0.41090388264342353,0.8359742606586272,0
0.7231041511849811,0.7647188592309464,1
-0.49310725946661244,-0.9476675370354896,1
0.7006154326192521,-1.4394914283701568,0
0.2733048862156268,-0.15216573098206526,1
0.5497391981966379,-1.4019537321039537,1
0.3187863728185083,0.9519221906661897,0
-0.23080483518894285,0.09187710519173249,1
1.277791553133967,1.3432981741074463,1
-0.6600559133210915,-1.0760447594708908,0
-1.0104088841862715,0.8801845865747336,1
0.5125336672452487,0.06450994975436983,0
1.7198510795528221,-1.6574967416441237,0
-1.4780184047689768,-1.3180172519084545,1
-0.002843824608346215,-0.6479247153811047,0
-1.0221646459114628,0.7440768769637752,0
-0.2893530442254662,0.4476651787307694,0
1.1170661246445677,-0.6941330993683499,1
-0.03580758018761204,-1.189149469283101,1
-0.03777515536765182,1.1078986216529028,0
1.0941099430338448,0.5616132610244594,0
1.0274099576308582,0.9224173473661289,1
1.6512285350329616,1.2805620343745638,0
0.974577541568397,0.8527651545915418,0
0.9009952376133904,0.7081809614521326,0
-1.6924740082266314,-0.16148325810892875,1
1.7052974451217966,-1.1945084408034827,1
1.3851102651039233,-1.4183451161207008,1
1.5390004854281152,1.2111776079554608,1
0.6231333397154261,0.08709140932478626,0
1.5875011270913837,-0.320200978908104,0
0.39762077913432337,1.2869855191079076,1
-0.31737383059940266,-0.41064564992374086,0
0.22487669859678883,0.12298040926949205,1
-0.526768224842258,1.3294930181708733,0
-0.7680003251167081,-0.21860789888149146,0
-0.046745802890303056,-0.35515577904454443,0
-0.9111736068215356,-0.6089728408060493,1
-0.269769130719781,1.1865428950640287,1
1.5655141220672728,-1.6056653499354558,1
-1.500892723852815,-0.6331870767661552,0
-1.0357532591433052,1.3266614843889322,1
0.8837610268811148,1.1607766574199436,0
0.2424410968805749,-0.6091409807491635,0
-0.7080449272540552,1.1492712819809057,1
-1.3715379552583207,-1.4221971246251215,1
-0.3734803884449184,-0.266468744898642,1
0.4499741799693362,0.7700200368117984,1
0.15355420121983485,1.0300804404682316,1
-1.471072150018991,-0.8544505519221166,0
-0.8584931149691285,1.4275929138256511,0
-1.223481675046575,-1.325460771889485,1
-0.18097034421634112,-0.27719753689648235,0
-1.4880025747570425,-0.7382491155308266,1
0.3926223667806798,0.9412603594981259,0
0.49854970132086,-0.30343058952244967,1
0.24307075198764672,-1.4539760042943621,1
-1.4157765805308633,-1.2541358542300447,1
1.1552959087971522,-1.0676439647278941,0
-1.637689677726792,-0.9934017705193381,1
-0.7587413249747754,-1.326646226408687,0
-1.173835120629735,-1.290535103031172,0
1.3702063952268944,-0.42133085926164804,0
-0.1742369934861243,-0.9616463092575562,0
0.625701973659125,-1.2701999857399737,1
0.8083695445727357,0.4510789752426703,1
1.218195899996895,-0.12224159781375302,1
1.0635007325575292,0.39621097122969895,0
0.04545855874685553,-0.8448617269013576,0
-0.37773391215742924,-0.07319727790357587,0
-0.5426244816653144,-0.05362180621041056,1
0.8450718375730234,0.3239710309728767,0
-1.222625804288913,1.0792301550973697,1
1.0579348938204298,1.2288059882270632,1
-1.0025555534698698,0.006996119339860928,0
0.8447406368940894,-1.3982696380368298,1
1.3161719092898114,-0.12672192739635202,0
1.70331222751459,-1.4364402642352054,0
-1.034914507469555,1.2541391712251744,1
0.32622476968081915,-1.2214814197836905,0
-1.4281553496343857,-1.4228343202200078,1
-0.6605855425961563,-0.14271174863340957,1
-1.62888880081863,0.593526072164941,0
-0.15992304029731344,0.510644395994009,1
0.21243868179401654,-0.4251412061536265,0
0.030972989704860947,-1.6051531618861812,0
0.11442257883952937,-0.16387900256718918,0
0.9236309977395827,0.8003059071222651,0
1.652507271509556,-1.093452656692879,0
0.4172952537482117,-1.5945918241074877,0
1.6392358574367383,0.2787928933680974,0
1.1350758232884213,0.965904507119063,1
-0.6251208062904329,1.6484439269352327,1
-1.554752265727204,0.6839612616251107,0
-1.484774318361754,-1.3597233097234918,0
-1.3548825510375602,-0.9747853650376946,0
-1.1678846716270956,-0.3073974591254679,0
0.8885237168480677,-1.0939754060243185,1
0.43538697838889256,-1.489525516964321,0
-0.21357436512767394,0.6528471603705422,1
0.535748456721765,-1.7287856494789577,0
1.284051490843601,-1.574927873136185,1
0.815985054902173,0.8988549586268411,1
-0.5638771393901035,0.6570387672484722,1
-0.5560760354120103,1.6155707215469721,1
0.9759020999885208,-1.222462811804249,1
0.5882661017301826,0.05290625225732608,0
-0.9018705345352077,-0.1121764717827368,1
-1.2053919217863254,-0.8022392230735885,1
1.5631423243334042,-1.1959725486825772,0
-0.5399257380327785,-0.42037939901615856,0
1.1354036069680722,1.679492124135599,0
0.2771138508862581,-0.7134144250278313,1
0.2864283837774858,0.20970890863994876,0
1.3067663404187693,1.3482041928853508,1
-0.5202989898771683,-1.276557825589062,0
-1.4424054881266875,-1.7002991384919808,0
-1.5220382729702986,1.3397491868003508,1
-1.609794774944534,0.42587341723140126,1
0.5110315702176749,-1.0441342012201662,0
0.32139254964860375,-0.03437197643281054,1
1.5897627577560243,-0.7908902506706134,1
0.9339755137447161,0.5668385540119631,1
0.981426710143082,1.4036995503258842,0
0.5095108388417326,-0.17898444579048942,1
-0.3116503625973698,0.894893930554371,0
1.1048448950418306,0.4638647075241305,1
-0.4044094593345624,-1.4078234791387645,0
0.4035237657292112,1.574460284550266,0
-1.4078406685575735,-0.9068879901902777,0
1.458706504037869,-1.5377345337560924,0
1.3877021191184753,-0.4240392747569102,1
-0.5533182133884305,-0.9648566184946721,0
-0.827932690842238,0.027840449240917074,0
1.633588578340798,0.6072824180204923,1
0.9456503989437021,0.09856186762478081,1
1.5045294791849733,-1.183047007175804,1
0.7836413323692035,-0.359062673893051,0
-0.21997707537272157,0.8956340112989403,0
0.924803584790331,0.5096668322966457,0
-0.5117704778845538,0.41435488678433524,1
-0.9037863658331693,1.479343447143819,1
-0.6098354747125858,1.4510694285448893,0
-0.41265019993189306,-0.5353591896485833,0
-1.5424395636469699,-1.6643144231872602,0
0.7018396905364802,-0.01083116870993909,1
0.17634497803669305,0.41264916984940564,1
1.6137674255534808,-0.03461668980249741,1
-0.8367197391074536,-0.1138466117908866,0
-1.6600764768632692,-0.4800910133046026,0
-0.39543684644613686,0.15458775353096113,1
0.52345149486067,-0.42675950846189475,0
1.1112725425604977,-0.6447413939599835,1
0.06416465007245432,-0.7140557858462401,1
0.5578749269718958,-0.04178307467559871,1
-0.2387309843559808,1.5453926967462281,1
-1.225699864347538,-1.104026988738558,1
-0.015205951298875734,-1.2486230368460822,0
0.3644227110649138,-1.0201023807508682,0
-0.8754502373864043,-0.5545562896961737,0
-1.3896896050312018,-0.004498983100051982,0
1.5673783317313095,1.267228309514301,1
-0.9576324566979014,1.2036178620973654,1
-0.15443345858832036,-0.2619422597583382,1
-0.5345337201859884,-0.4944840552759867,0
1.4217493636802088,-1.1500862964916398,0
0.040502241711237556,0.3165239399649719,0
1.0821980832611955,-1.4347020803948656,0
-1.1309673025045113,1.5906130229383375,1
-0.35833281715156756,-0.17444027283280364,0
-1.242362651924097,0.6710361565704801,1
-1.388557907588392,-0.6035366218672263,0
-1.485191940138922,0.09673529283851953,1
0.9932403149710869,0.3307657685175051,0
1.2447303311276805,-0.35476357396171954,0
-0.9107073229789088,-0.1831472994708506,1
-0.6671166873399261,0.31749632272024686,0
-0.12391259541423469,-0.8556111543818532,0
-1.1088469397469096,-0.9922258201868228,1
-1.426435485344697,1.553351494871313,1
0.5370765606154912,-0.7747664018157499,1
-0.3342983083546125,0.6695705559667943,1
-0.15752241456544613,0.5460475536543167,1
-0.15906441102258212,-0.4668292324636206,1
-0.8398756900623376,-0.03605135630040698,0
-0.7657219002534738,-1.1062842309718377,0
0.6926996770140015,-1.1474259776359839,1
1.2486787573991525,-0.36693467185602563,1
-1.3713214209983524,0.02310513890797005,0
1.574699823322276,0.414130337373341,0
-0.8752554132941075,-1.076808707767373,0
